;Series_reference;Period;Data_value;STATUS;UNITS;MAGNTUDE;Subject;Group;Series_title_1;Series_title_2;Series_title_3;Series_title_4;Series_title_5
6610;ALCQ.SADA;1988,03;7,625564999999999;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
6611;ALCQ.SADA;1988,06;9,300969;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
6612;ALCQ.SADA;1988,09;10,16927;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
6613;ALCQ.SADA;1988,12;13,886579999999999;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
6614;ALCQ.SADA;1989,03;7,885211999999999;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
6615;ALCQ.SADA;1989,06;9,80557;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
6616;ALCQ.SADA;1989,09;9,6437;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
6617;ALCQ.SADA;1989,12;14,9718;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
6618;ALCQ.SADA;1990,03;9,330517;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
6619;ALCQ.SADA;1990,06;9,398196;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
6620;ALCQ.SADA;1990,09;12,419777;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
6621;ALCQ.SADA;1990,12;17,644395000000003;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
6622;ALCQ.SADA;1991,03;10,583745;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
6623;ALCQ.SADA;1991,06;11,708917999999999;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
6624;ALCQ.SADA;1991,09;11,22372;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
6625;ALCQ.SADA;1991,12;17,75781;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
6626;ALCQ.SADA;1992,03;10,4983;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
6627;ALCQ.SADA;1992,06;10,439986;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
6628;ALCQ.SADA;1992,09;12,624004;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
6629;ALCQ.SADA;1992,12;18,063370000000003;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
6630;ALCQ.SADA;1993,03;10,40209;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
6631;ALCQ.SADA;1993,06;12,439219999999999;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
6632;ALCQ.SADA;1993,09;11,46968;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
6633;ALCQ.SADA;1993,12;17,66998;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
6634;ALCQ.SADA;1994,03;11,693389999999999;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
6635;ALCQ.SADA;1994,06;13,11602;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
6636;ALCQ.SADA;1994,09;12,40333;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
6637;ALCQ.SADA;1994,12;20,421020000000002;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
6638;ALCQ.SADA;1995,03;11,05838;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
6639;ALCQ.SADA;1995,06;13,2759;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
6640;ALCQ.SADA;1995,09;12,565339999999999;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
6641;ALCQ.SADA;1995,12;18,70766;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
6642;ALCQ.SADA;1996,03;11,68785;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
6643;ALCQ.SADA;1996,06;14,02544;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
6644;ALCQ.SADA;1996,09;14,20129;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
6645;ALCQ.SADA;1996,12;20,22484;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
6646;ALCQ.SADA;1997,03;11,948319999999999;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
6647;ALCQ.SADA;1997,06;14,197420000000001;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
6648;ALCQ.SADA;1997,09;13,384720000000002;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
6649;ALCQ.SADA;1997,12;21,0284;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
6650;ALCQ.SADA;1998,03;12,01407;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
6651;ALCQ.SADA;1998,06;14,581479999999999;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
6652;ALCQ.SADA;1998,09;13,923232;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
6653;ALCQ.SADA;1998,12;20,505592;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
6654;ALCQ.SADA;1999,03;12,079751;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
6655;ALCQ.SADA;1999,06;15,414823;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
6656;ALCQ.SADA;1999,09;15,578167;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Table wine (disc. Sept 1999);;;;
6657;ALCQ.SADB;1983,09;2,64310199999999;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Fortified wine (disc. Sept 1999);;;;
6658;ALCQ.SADB;1983,12;2,7577119999999904;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Fortified wine (disc. Sept 1999);;;;
6659;ALCQ.SADB;1984,03;1,719768;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Fortified wine (disc. Sept 1999);;;;
6660;ALCQ.SADB;1984,06;2,5890299999999997;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Fortified wine (disc. Sept 1999);;;;
6661;ALCQ.SADB;1984,09;2,3245869999999997;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Fortified wine (disc. Sept 1999);;;;
6662;ALCQ.SADB;1984,12;2,6431359999999904;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Fortified wine (disc. Sept 1999);;;;
6663;ALCQ.SADB;1985,03;1,404934;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Fortified wine (disc. Sept 1999);;;;
6664;ALCQ.SADB;1985,06;2,408444;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Fortified wine (disc. Sept 1999);;;;
6665;ALCQ.SADB;1985,09;2,101898;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Fortified wine (disc. Sept 1999);;;;
6666;ALCQ.SADB;1985,12;2,288719;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Fortified wine (disc. Sept 1999);;;;
6667;ALCQ.SADB;1986,03;1,41367;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Fortified wine (disc. Sept 1999);;;;
6668;ALCQ.SADB;1986,06;2,32023;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Fortified wine (disc. Sept 1999);;;;
6669;ALCQ.SADB;1986,09;2,50241999999999;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Fortified wine (disc. Sept 1999);;;;
6670;ALCQ.SADB;1986,12;2,25557;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Fortified wine (disc. Sept 1999);;;;
6671;ALCQ.SADB;1987,03;1,42851;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Fortified wine (disc. Sept 1999);;;;
6672;ALCQ.SADB;1987,06;1,90185;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Fortified wine (disc. Sept 1999);;;;
6673;ALCQ.SADB;1987,09;1,646838;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Fortified wine (disc. Sept 1999);;;;
6674;ALCQ.SADB;1987,12;1,7292150000000002;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Fortified wine (disc. Sept 1999);;;;
6675;ALCQ.SADB;1988,03;1,2385899999999999;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Fortified wine (disc. Sept 1999);;;;
6676;ALCQ.SADB;1988,06;1,764421;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Fortified wine (disc. Sept 1999);;;;
6677;ALCQ.SADB;1988,09;1,56207;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Fortified wine (disc. Sept 1999);;;;
6678;ALCQ.SADB;1988,12;1,788144;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Fortified wine (disc. Sept 1999);;;;
6679;ALCQ.SADB;1989,03;1,048084;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Fortified wine (disc. Sept 1999);;;;
6680;ALCQ.SADB;1989,06;1,55320327;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Fortified wine (disc. Sept 1999);;;;
6681;ALCQ.SADB;1989,09;1,51647;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Fortified wine (disc. Sept 1999);;;;
6682;ALCQ.SADB;1989,12;1,6702;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Fortified wine (disc. Sept 1999);;;;
6683;ALCQ.SADB;1990,03;1,207157;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Fortified wine (disc. Sept 1999);;;;
6684;ALCQ.SADB;1990,06;1,4203860000000001;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Fortified wine (disc. Sept 1999);;;;
6685;ALCQ.SADB;1990,09;1,5270700000000001;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Fortified wine (disc. Sept 1999);;;;
6686;ALCQ.SADB;1990,12;1,77171;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Fortified wine (disc. Sept 1999);;;;
6687;ALCQ.SADB;1991,03;1,080066;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Fortified wine (disc. Sept 1999);;;;
6688;ALCQ.SADB;1991,06;1,516349;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Fortified wine (disc. Sept 1999);;;;
6689;ALCQ.SADB;1991,09;1,56714;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Fortified wine (disc. Sept 1999);;;;
6690;ALCQ.SADB;1991,12;1,58909;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Fortified wine (disc. Sept 1999);;;;
6691;ALCQ.SADB;1992,03;1,0211299999999999;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Fortified wine (disc. Sept 1999);;;;
6692;ALCQ.SADB;1992,06;1,21476899999999;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Fortified wine (disc. Sept 1999);;;;
6693;ALCQ.SADB;1992,09;1,510364;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Fortified wine (disc. Sept 1999);;;;
6694;ALCQ.SADB;1992,12;1,44632;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Fortified wine (disc. Sept 1999);;;;
6695;ALCQ.SADB;1993,03;0,818409;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Fortified wine (disc. Sept 1999);;;;
6696;ALCQ.SADB;1993,06;1,33469;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Fortified wine (disc. Sept 1999);;;;
6697;ALCQ.SADB;1993,09;1,38107;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Fortified wine (disc. Sept 1999);;;;
6698;ALCQ.SADB;1993,12;1,43326;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Fortified wine (disc. Sept 1999);;;;
6699;ALCQ.SADB;1994,03;1,0046899999999999;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Fortified wine (disc. Sept 1999);;;;
6700;ALCQ.SADB;1994,06;0,9394299999999999;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Fortified wine (disc. Sept 1999);;;;
6701;ALCQ.SADB;1994,09;1,04136;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Fortified wine (disc. Sept 1999);;;;
6702;ALCQ.SADB;1994,12;1,00655;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Fortified wine (disc. Sept 1999);;;;
6703;ALCQ.SADB;1995,03;0,4674;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Fortified wine (disc. Sept 1999);;;;
6704;ALCQ.SADB;1995,06;0,96178;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Fortified wine (disc. Sept 1999);;;;
6705;ALCQ.SADB;1995,09;0,66222;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Fortified wine (disc. Sept 1999);;;;
6706;ALCQ.SADB;1995,12;1,01405;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Fortified wine (disc. Sept 1999);;;;
6707;ALCQ.SADB;1996,03;0,6179600000000001;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Fortified wine (disc. Sept 1999);;;;
6708;ALCQ.SADB;1996,06;0,83024;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Fortified wine (disc. Sept 1999);;;;
6709;ALCQ.SADB;1996,09;0,83781;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Fortified wine (disc. Sept 1999);;;;
6710;ALCQ.SADB;1996,12;0,96014;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Fortified wine (disc. Sept 1999);;;;
6711;ALCQ.SADB;1997,03;0,58814;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Fortified wine (disc. Sept 1999);;;;
6712;ALCQ.SADB;1997,06;0,78989;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Fortified wine (disc. Sept 1999);;;;
6713;ALCQ.SADB;1997,09;0,8730399999999999;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Fortified wine (disc. Sept 1999);;;;
6714;ALCQ.SADB;1997,12;0,94805;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Fortified wine (disc. Sept 1999);;;;
6715;ALCQ.SADB;1998,03;0,50978999999999;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Fortified wine (disc. Sept 1999);;;;
6716;ALCQ.SADB;1998,06;0,77055;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Fortified wine (disc. Sept 1999);;;;
6717;ALCQ.SADB;1998,09;0,863247;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Fortified wine (disc. Sept 1999);;;;
6718;ALCQ.SADB;1998,12;0,8423700000000001;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Fortified wine (disc. Sept 1999);;;;
6719;ALCQ.SADB;1999,03;0,5025430000000001;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Fortified wine (disc. Sept 1999);;;;
6720;ALCQ.SADB;1999,06;0,7025577340000001;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Fortified wine (disc. Sept 1999);;;;
6721;ALCQ.SADB;1999,09;0,705084;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Fortified wine (disc. Sept 1999);;;;
6722;ALCQ.SADZ;1983,09;9,64569;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine (disc. Sept 1999);;;;
6723;ALCQ.SADZ;1983,12;15,415847;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine (disc. Sept 1999);;;;
6724;ALCQ.SADZ;1984,03;8,711885;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine (disc. Sept 1999);;;;
6725;ALCQ.SADZ;1984,06;11,725237;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine (disc. Sept 1999);;;;
6726;ALCQ.SADZ;1984,09;10,839813000000001;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine (disc. Sept 1999);;;;
6727;ALCQ.SADZ;1984,12;16,615632;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine (disc. Sept 1999);;;;
6728;ALCQ.SADZ;1985,03;7,883832000000001;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine (disc. Sept 1999);;;;
6729;ALCQ.SADZ;1985,06;11,733811;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine (disc. Sept 1999);;;;
6730;ALCQ.SADZ;1985,09;11,446888000000001;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine (disc. Sept 1999);;;;
6731;ALCQ.SADZ;1985,12;17,894092999999998;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine (disc. Sept 1999);;;;
6732;ALCQ.SADZ;1986,03;11,21119;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine (disc. Sept 1999);;;;
6733;ALCQ.SADZ;1986,06;14,15704;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine (disc. Sept 1999);;;;
6734;ALCQ.SADZ;1986,09;13,801470000000002;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine (disc. Sept 1999);;;;
6735;ALCQ.SADZ;1986,12;15,632829999999998;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine (disc. Sept 1999);;;;
6736;ALCQ.SADZ;1987,03;9,711619999999991;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine (disc. Sept 1999);;;;
6737;ALCQ.SADZ;1987,06;11,04015;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine (disc. Sept 1999);;;;
6738;ALCQ.SADZ;1987,09;11,349583;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine (disc. Sept 1999);;;;
6739;ALCQ.SADZ;1987,12;17,708645999999998;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine (disc. Sept 1999);;;;
6740;ALCQ.SADZ;1988,03;8,864155;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine (disc. Sept 1999);;;;
6741;ALCQ.SADZ;1988,06;11,065389999999999;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine (disc. Sept 1999);;;;
6742;ALCQ.SADZ;1988,09;11,73134;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine (disc. Sept 1999);;;;
6743;ALCQ.SADZ;1988,12;15,674724;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine (disc. Sept 1999);;;;
6744;ALCQ.SADZ;1989,03;8,933296;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine (disc. Sept 1999);;;;
6745;ALCQ.SADZ;1989,06;11,35877327;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine (disc. Sept 1999);;;;
6746;ALCQ.SADZ;1989,09;11,160169999999999;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine (disc. Sept 1999);;;;
6747;ALCQ.SADZ;1989,12;16,642;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine (disc. Sept 1999);;;;
6748;ALCQ.SADZ;1990,03;10,537674;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine (disc. Sept 1999);;;;
6749;ALCQ.SADZ;1990,06;10,818582000000001;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine (disc. Sept 1999);;;;
6750;ALCQ.SADZ;1990,09;13,946847;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Total wine (disc. Sept 1999);;;;
